GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
C. K-8 / 401 - 750,Hunterdon,2600,Lebanon Twp,27581,0.275,0.562,0.018,0.026,0.119,0,9.1,54.5,144.5,0.1557
C. K-8 / 401 - 750,Hunterdon,5180,Tewksbury Twp,37211,0.239,0.739,0.019,0.003,0,0,8.9,91.7,123.8,0.0929
C. K-8 / 401 - 750,Hunterdon,5270,Union Twp,32166,0.218,0.692,0.016,0.01,0.064,0,10,40.6,90.9,0.177
C. K-8 / 401 - 750,Middlesex,970,Cranbury Twp,31982,0.169,0.817,0.013,0.001,0,0,8.5,42.4,80,0.089
C. K-8 / 401 - 750,Middlesex,2370,Jamesburg Boro,21660,0.527,0.374,0.052,0.002,0.039,0.006,10.1,72.7,120.4,0.1465
C. K-8 / 401 - 750,Monmouth,270,Belmar Boro,30877,0.255,0.531,0.071,0.121,0.017,0.005,7.4,41.1,100,0.17
C. K-8 / 401 - 750,Monmouth,560,Brielle Boro,24974,0.178,0.789,0.031,0.002,0,0,9.7,74,125.8,0.1551
C. K-8 / 401 - 750,Monmouth,2720,Little Silver Boro,26113,0.232,0.746,0.02,0.002,0,0,9.9,63.4,114.7,0.1292
C. K-8 / 401 - 750,Monmouth,3830,Oceanport Boro,30336,0.243,0.72,0.029,0.008,0,0,8.1,46.4,67,0.145
C. K-8 / 401 - 750,Monmouth,4770,Shrewsbury Boro,25248,0.229,0.755,0.011,0.006,0,0,11.5,51.5,113.3,0.1921
C. K-8 / 401 - 750,Monmouth,5230,Union Beach,22778,0.557,0.387,0.057,0,0,0,10.3,79.9,170.8,0.1203
C. K-8 / 401 - 750,Monmouth,5640,West Long Branch Boro,30684,0.244,0.684,0.038,0.034,0,0,9.1,77.7,82.3,0.1759
C. K-8 / 401 - 750,Morris,3090,Mendham Boro,32502,0.204,0.771,0.017,0.007,0,0.001,8.8,49.7,79.2,0.1011
C. K-8 / 401 - 750,Morris,3380,Morris Plains Boro,27916,0.192,0.785,0.02,0.004,0,0,9,57.7,96.7,0.1483
C. K-8 / 401 - 750,Morris,4480,Rockaway Boro,28140,0.313,0.585,0.053,0.017,0.031,0.001,10.6,63.2,113.8,0.1828
C. K-8 / 401 - 750,Morris,5770,Wharton Boro,26381,0.498,0.454,0.043,0,0,0.005,9.2,86,137.6,0.1817
C. K-8 / 401 - 750,Passaic,420,Bloomingdale Boro,30462,0.219,0.709,0.063,0.001,0,0.008,9.5,53.4,98.2,0.1873
C. K-8 / 401 - 750,Passaic,3640,North Haledon Boro,28537,0.232,0.724,0.041,0,0,0.003,9.4,65.9,95.5,0.1222
C. K-8 / 401 - 750,Somerset,240,Bedminster Twp,32301,0.177,0.794,0.028,0.002,0,0,9.4,44.9,120,0.1417
C. K-8 / 401 - 750,Somerset,1810,Green Brook Twp,27883,0.169,0.762,0.01,0.015,0.044,0,8.9,77.3,145.4,0.1362
C. K-8 / 401 - 750,Somerset,4850,South Bound Brook,25211,0.452,0.484,0.063,0.001,0,0,10.5,69.8,104.8,0.105
C. K-8 / 401 - 750,Somerset,5540,Watchung Boro,27420,0.246,0.724,0.02,0.009,0,0.001,9.3,60.3,121.8,0.1297
C. K-8 / 401 - 750,Sussex,90,Andover Reg,31137,0.2,0.776,0.017,0.007,0,0,7.9,43.9,68.8,0.1646
C. K-8 / 401 - 750,Sussex,1560,Frankford Twp,26502,0.305,0.657,0.038,0,0,0,8.1,51.7,114.2,0.1359
C. K-8 / 401 - 750,Sussex,1570,Franklin Boro,29136,0.478,0.451,0.061,0,0,0.01,9.7,53.2,119.8,0.1879
C. K-8 / 401 - 750,Sussex,2030,Hardyston Twp,27503,0.274,0.706,0.021,0,0,0,10.1,119.8,195.7,0.184
C. K-8 / 401 - 750,Union,3470,Mountainside Boro,23683,0.197,0.77,0.022,0.002,0.006,0.003,10.4,60.8,173.6,0.1001
C. K-8 / 401 - 750,Warren,30,Allamuchy Twp,24937,0.173,0.762,0.052,0.013,0,0,11.2,70.7,141.3,0.1392
C. K-8 / 401 - 750,Warren,1785,Great Meadows Regional,23553,0.286,0.652,0.026,0.003,0.033,0,10.6,66.9,174.7,0.194
C. K-8 / 401 - 750,Warren,1840,Greenwich Twp,20662,0.413,0.56,0.027,0,0,0,10.6,73.9,166.3,0.1759
C. K-8 / 401 - 750,Warren,2790,Lopatcong Twp,20140,0.267,0.623,0.034,0.002,0.073,0.001,12.1,92.2,233.7,0.1198
D. K-8 / 751 +,Atlantic,10,Absecon City,24095,0.401,0.515,0.074,0.006,0,0.004,10.4,73.2,150,0.1233
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,27523,0.533,0.394,0.061,0.007,0,0.005,10.1,60.1,170.3,0.168
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,24492,0.598,0.315,0.074,0.006,0,0.007,11.3,71.6,178.2,0.1617
D. K-8 / 751 +,Atlantic,2680,Linwood City,23643,0.254,0.705,0.028,0.013,0,0,11.6,63.7,115.7,0.0988
D. K-8 / 751 +,Atlantic,3720,Northfield City,25424,0.494,0.457,0.048,0.001,0,0,9.7,73.1,174,0.1851
D. K-8 / 751 +,Bergen,40,Allendale Boro,23966,0.23,0.746,0.018,0.006,0,0,12.2,81.6,175.4,0.0661
D. K-8 / 751 +,Bergen,930,Closter Boro,24365,0.239,0.707,0.034,0.02,0,0,12.7,65.5,168.4,0.1374
D. K-8 / 751 +,Bergen,1070,Demarest Boro,30360,0.21,0.745,0.022,0.023,0,0,9.8,53.8,117.5,0.0993
D. K-8 / 751 +,Bergen,1470,Fairview Boro,17051,0.575,0.349,0.053,0,0.015,0.008,14.7,109.4,153.1,0.1254
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,34118,0.19,0.742,0.021,0.046,0,0.001,7.8,37.5,114.4,0.1241
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,28599,0.245,0.731,0.023,0.001,0,0,9,56,133.8,0.1794
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,26700,0.28,0.66,0.041,0.003,0.01,0.006,9.4,132.5,99.4,0.1245
D. K-8 / 751 +,Bergen,3060,Maywood Boro,22694,0.208,0.757,0.034,0,0.001,0,11.3,69,185,0.1546
D. K-8 / 751 +,Bergen,3330,Montvale Boro,24157,0.237,0.741,0.018,0.002,0,0.002,10.2,85.9,118.1,0.1122
D. K-8 / 751 +,Bergen,3760,Oakland Boro,31568,0.224,0.717,0.014,0,0.037,0.008,9.1,43.8,96.7,0.1742
D. K-8 / 751 +,Bergen,4430,River Vale Twp,35827,0.215,0.764,0.019,0.002,0,0,10.4,65.5,123.9,0.1132
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,27032,0.226,0.741,0.013,0.02,0,0,10.1,48.6,124.2,0.1324
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,26907,0.23,0.75,0.02,0,0,0,10.4,61.3,152.7,0.1144
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,24202,0.522,0.415,0.038,0.008,0.007,0.01,11.7,84.2,125.1,0.1301
D. K-8 / 751 +,Burlington,1420,Evesham Twp,22568,0.282,0.678,0.04,0,0,0,12.8,70.5,233.7,0.1766
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,27174,0.423,0.536,0.035,0.002,0,0.004,11.4,45.7,157.3,0.1762
D. K-8 / 751 +,Burlington,3080,Medford Twp,26428,0.252,0.722,0.021,0.002,0,0.003,11.3,60.5,161.1,0.2064
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,28108,0.598,0.299,0.078,0.007,0.003,0.015,10.1,57.7,129.9,0.1559
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,23145,0.266,0.701,0.028,0,0.004,0.001,11.5,65.1,189.3,0.1371
D. K-8 / 751 +,Burlington,5720,Westampton,22907,0.415,0.555,0.027,0.003,0,0,10.7,87.4,154.3,0.1847
D. K-8 / 751 +,Camden,260,Bellmawr Boro,23205,0.555,0.375,0.059,0.001,0.003,0.007,11.4,83.6,86.8,0.1028
D. K-8 / 751 +,Camden,330,Berlin Boro,21402,0.447,0.502,0.049,0.002,0,0,11,66.8,161.8,0.1323
D. K-8 / 751 +,Camden,1780,Gloucester Twp,22278,0.582,0.364,0.032,0.003,0.014,0.005,12.1,72.7,177.8,0.1238
D. K-8 / 751 +,Camden,4590,Runnemede Boro,25238,0.514,0.357,0.068,0,0.048,0.013,10.2,64.8,143.4,0.1196
D. K-8 / 751 +,Camden,5080,Stratford Boro,23784,0.465,0.387,0.05,0.097,0,0.001,11.9,81.8,129.7,0.1872
D. K-8 / 751 +,Camden,5400,Voorhees Twp,26329,0.231,0.613,0.023,0,0.132,0.001,12.5,66,185.9,0.1281
D. K-8 / 751 +,Cape May,5340,Upper Twp,22391,0.307,0.631,0.042,0.02,0,0,11.3,65.8,172.6,0.0963
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,25480,0.588,0.348,0.061,0,0,0.003,10.9,91.3,164.3,0.1674
D. K-8 / 751 +,Gloucester,2750,Logan Twp,22509,0.368,0.596,0.024,0.001,0,0.011,10.6,76.7,140.3,0.135
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,20359,0.447,0.376,0.117,0,0.057,0.003,9.8,152,152,0.0987
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,31031,0.244,0.722,0.025,0.01,0,0,9.4,51.6,108.6,0.1406
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,28421,0.281,0.693,0.023,0.002,0,0.001,9.5,53.6,144.2,0.1486
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,31642,0.224,0.703,0.014,0.002,0.057,0,8.7,49.3,119.2,0.1483
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,22217,0.246,0.715,0.037,0.002,0,0,11.3,90.1,133.7,0.1172
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,34135,0.262,0.699,0.036,0.003,0,0,8.5,48.5,144,0.1706
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,31338,0.333,0.601,0.06,0,0,0.006,9,39.6,113,0.1814
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,23385,0.231,0.735,0.025,0.009,0,0,10.1,75.2,139.7,0.1411
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,27460,0.644,0.258,0.089,0,0,0.009,10.3,92,158.3,0.175
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,28685,0.227,0.732,0.033,0.008,0,0,10.1,55.6,145.5,0.1457
D. K-8 / 751 +,Monmouth,2290,Howell Twp,26454,0.377,0.587,0.029,0.007,0,0,11,60.2,146.2,0.1586
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,23457,0.308,0.664,0.028,0,0,0,12.1,60.7,170.4,0.1347
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,25107,0.271,0.696,0.023,0.001,0,0.009,10.2,71.5,173.3,0.1196
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,24069,0.219,0.745,0.029,0.002,0,0.005,9.9,60.7,115.3,0.0868
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,26359,0.411,0.473,0.109,0,0,0.007,10.1,46.3,139.3,0.1842
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,31093,0.238,0.72,0.032,0.01,0,0,9.7,65.3,130.6,0.1204
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,29249,0.301,0.67,0.026,0.003,0,0,8.7,59,134,0.1978
D. K-8 / 751 +,Morris,820,Chester Twp,30549,0.222,0.723,0.041,0.014,0,0,9.4,45.9,145.7,0.1167
D. K-8 / 751 +,Morris,1090,Denville Twp,26974,0.22,0.758,0.02,0.002,0,0,9.6,60.5,162.9,0.202
D. K-8 / 751 +,Morris,1190,East Hanover Twp,30574,0.208,0.742,0.049,0.002,0,0,9.6,47.5,104.1,0.1343
D. K-8 / 751 +,Morris,1530,Florham Park Boro,29646,0.214,0.762,0.02,0.004,0,0,9.9,58.2,118.5,0.135
D. K-8 / 751 +,Morris,2000,Hanover Twp,28890,0.224,0.758,0.017,0.001,0,0,10,45.4,140.2,0.1395
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,23882,0.217,0.745,0.028,0.009,0,0.001,10,61,142.3,0.185
D. K-8 / 751 +,Morris,3100,Mendham Twp,32618,0.195,0.774,0.011,0.02,0,0,9.7,64.3,154.2,0.1038
D. K-8 / 751 +,Morris,4000,Long Hill Twp,29616,0.215,0.754,0.025,0.006,0,0,10.5,48.5,119.9,0.1494
D. K-8 / 751 +,Morris,4490,Rockaway Twp,28692,0.241,0.73,0.027,0.002,0,0,9.7,43,155.9,0.1796
D. K-8 / 751 +,Morris,5520,Washington Twp,31243,0.3,0.638,0.016,0,0.046,0,9.7,48.9,174.8,0.1607
D. K-8 / 751 +,Passaic,1920,Haledon Boro,21691,0.645,0.286,0.056,0.001,0,0.012,10.1,63.1,201.8,0.115
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,24912,0.242,0.726,0.03,0.002,0,0,8.9,61.7,149.2,0.1877
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,23709,0.7,0.164,0.067,0,0.069,0,12.5,87.8,204.9,0.1877
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,29283,0.258,0.684,0.02,0.038,0,0,10.2,46.4,113.7,0.189
D. K-8 / 751 +,Passaic,5200,Totowa Boro,23463,0.215,0.723,0.05,0.012,0,0,13.6,72.1,133.7,0.1122
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,29211,0.275,0.664,0.054,0.007,0,0,9.1,64.7,120.1,0.2021
D. K-8 / 751 +,Passaic,5690,Woodland Park,23428,0.315,0.628,0.038,0,0.011,0.008,10.7,87.5,140.6,0.1079
D. K-8 / 751 +,Somerset,510,Branchburg Twp,30089,0.192,0.785,0.02,0.002,0,0.001,8,52.5,118.4,0.1344
D. K-8 / 751 +,Somerset,5470,Warren Twp,35769,0.244,0.739,0.013,0.004,0,0,7.8,38.8,117.8,0.1358
D. K-8 / 751 +,Sussex,640,Byram Twp,23827,0.347,0.625,0.024,0.003,0,0.001,10.5,67.3,161.6,0.1498
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,28890,0.394,0.569,0.036,0.001,0,0,9.9,45.9,170.7,0.1885
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,30690,0.573,0.335,0.068,0.024,0,0,10.8,56.1,98.3,0.159
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,27431,0.417,0.443,0.08,0,0.029,0.031,11.7,71.7,117.3,0.1583
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,26869,0.232,0.666,0.02,0.037,0,0.045,11.4,72.4,133.7,0.1467
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,28057,0.209,0.759,0.03,0.002,0,0,10.7,59.5,111,0.138
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,25667,0.256,0.724,0.019,0,0.001,0,11.5,72.3,130.1,0.1502
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,34935,0.212,0.757,0.021,0.001,0,0.009,8.6,40.7,107.8,0.174
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,20109,0.263,0.661,0.051,0,0.025,0,83.8,572.3,0,0.099
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,34217,0.216,0.753,0.028,0.004,0,0,10.2,41.3,85.3,0.1734
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,32446,0.266,0.526,0.035,0.173,0,0,9.6,42.1,102.4,0.2177
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,27921,0.204,0.735,0.045,0.003,0.003,0.01,10.8,43.1,152.7,0.1807
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,25482,0.24,0.727,0.032,0.001,0,0,11,79.9,143.1,0.1569
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,23381,0.362,0.583,0.055,0.001,0,0,13.1,66.8,152.9,0.1039
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,23777,0.215,0.684,0.036,0.065,0,0,11.7,68.4,176,0.1023
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,25057,0.436,0.509,0.052,0.002,0,0.001,11.9,80.2,190.5,0.1581
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,24087,0.403,0.457,0.054,0.086,0,0,11.4,71.8,107.7,0.1414
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,24284,0.621,0.263,0.069,0.047,0,0,12.1,94.2,157,0.1302
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,24431,0.482,0.423,0.022,0.068,0,0.005,10.9,65.6,122.9,0.1552
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,21625,0.242,0.469,0.028,0.247,0.014,0,11.9,69.6,140.9,0.1555
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,37454,0.321,0.401,0.227,0.047,0,0.004,9.4,71.4,95.2,0.1727
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,27228,0.227,0.739,0.031,0.003,0.001,0,10.5,63.1,131.4,0.1452
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,25381,0.592,0.294,0.103,0.007,0,0.004,11.8,119.3,119.3,0.1761
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,25415,0.643,0.218,0.099,0.039,0,0.001,11.5,62.4,139.5,0.1999
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,26875,0.483,0.484,0.025,0.008,0,0,9.5,49.2,99.3,0.1843
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,24631,0.562,0.328,0.11,0,0,0,11.7,76.6,106.4,0.1667
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,28795,0.265,0.678,0.055,0.002,0,0,9.9,83.9,104.9,0.1183
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,39861,0.273,0.665,0.035,0,0.01,0.017,7.4,45.4,90.2,0.1731
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,25593,0.52,0.414,0.042,0,0.024,0,10.8,75.9,121.5,0.1309
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,29541,0.271,0.624,0.053,0.003,0.036,0.013,10.6,74,119.6,0.1644
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,22123,0.483,0.439,0.078,0,0,0,13.3,103.9,81.6,0.1475
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,24396,0.335,0.486,0.042,0.137,0,0,10,62.4,171.5,0.1159
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,50888,0.713,0.146,0.135,0,0.002,0.004,8.4,38.5,93.4,0.1441
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,34034,0.815,0.126,0.059,0,0,0,10.4,57.5,130.5,0.2365
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,29085,0.426,0.436,0.055,0.081,0,0.002,9.3,77.3,84.3,0.1408
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,29729,0.209,0.439,0.026,0.305,0,0.021,10.3,69.4,108.4,0.1424
E. K-12 / 0 - 1800,Morris,450,Boonton Town,29604,0.301,0.504,0.032,0.154,0,0.009,10,49.3,109.9,0.1949
E. K-12 / 0 - 1800,Morris,630,Butler Boro,29504,0.243,0.551,0.035,0.124,0.002,0.045,10.2,57.6,114.5,0.2102
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,32620,0.246,0.741,0.013,0,0,0,9.9,49.1,95.9,0.1414
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,35051,0.23,0.5,0.01,0.26,0,0,9.1,33.5,109,0.1732
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,28743,0.487,0.434,0.074,0.005,0,0,10.8,57,120.3,0.1916
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,30670,0.225,0.663,0.02,0.092,0,0,9.5,60.7,95.1,0.1402
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,25548,0.319,0.548,0.045,0.055,0.026,0.007,12.2,73.8,111.4,0.167
E. K-12 / 0 - 1800,Salem,4075,Pennsville,26366,0.463,0.494,0.032,0.006,0,0.005,10.6,65.5,126.3,0.1838
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,25487,0.603,0.343,0.046,0.005,0,0.003,10.4,63.2,85.1,0.1451
E. K-12 / 0 - 1800,Salem,4630,Salem City,27396,0.758,0.079,0.113,0.049,0,0.001,12.2,101,110.2,0.1642
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,23770,0.43,0.421,0.039,0.107,0,0.003,11.7,82.3,133.2,0.1358
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,24713,0.531,0.402,0.033,0,0.032,0.002,10.3,58.1,128.4,0.1571
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,31279,0.213,0.644,0.017,0.086,0.04,0,11,58.9,113.9,0.1829
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,31212,0.357,0.608,0.036,0,0,0,10.4,45.1,174.6,0.2054
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,26209,0.445,0.358,0.055,0.138,0,0.004,11,54.1,137.7,0.1875
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,27900,0.384,0.57,0.038,0.008,0,0,10.7,57.7,130.5,0.1167
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,27049,0.414,0.254,0.031,0.299,0,0.002,9.6,34.5,114.6,0.151
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,23048,0.511,0.27,0.061,0.118,0.011,0.029,13.2,90.7,166.1,0.1385
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,22923,0.266,0.525,0.058,0.119,0.014,0.018,11.7,85.6,166.5,0.1958
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,24257,0.353,0.627,0.02,0,0,0,11.9,79.3,145.7,0.1092
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,22943,0.374,0.584,0.036,0.003,0,0.003,12.7,74.2,155.7,0.1609
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,33561,0.282,0.561,0.074,0.006,0.031,0.046,11.2,62.9,140.2,0.1389
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,27778,0.232,0.727,0.024,0.001,0,0.016,11.3,58,134.3,0.1474
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,24245,0.269,0.497,0.025,0.172,0,0.037,11.6,71.9,130.7,0.1162
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,26435,0.446,0.459,0.092,0,0,0.003,13.2,68.5,122.9,0.0841
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,26007,0.245,0.696,0.057,0.001,0,0.001,12.6,74.1,147.1,0.154
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,32823,0.215,0.766,0.019,0,0,0,9.9,64.4,106.1,0.1592
